region,title,url,publish_date,source,language,title_for_nrc,sentiment,sentiment_score,anger,fear,joy,trust,sadness,surprise,disgust,anticipation
Latin_America,Crise na Venezuela e atrito de Petro com Trump influenciam eleições na Colombia,https://www1.folha.uol.com.br/mundo/2026/01/crise-na-venezuela-e-atrito-de-petro-com-trump-ja-influenciam-eleicoes-na-colombia.shtml,1/10/26,uol.com.br,pt,Crisis in Venezuela and Petro's friction with Trump influence elections in Colombia,negative,0.7006,1,0,0,0,0,1,0,0
Latin_America,Vídeos: morre Manoel Carlos,https://g1.globo.com/pop-arte/playlist/videos-morre-manoel-carlos.ghtml,1/10/26,globo.com,es,Videos: morre Manoel Carlos,negative,0.6615,0,0,0,0,0,0,0,0
Latin_America,"Prisao de Maduro deve ter pouco efeito no trafico de drogas na regiao, dizem especialistas",https://www1.folha.uol.com.br/mundo/2026/01/prisao-de-maduro-deve-ter-pouco-efeito-no-trafico-de-drogas-na-regiao-dizem-especialistas.shtml,1/10/26,uol.com.br,pt,"Maduro's arrest should have little effect on drug trafficking in the region, experts say",negative,0.718,0,0,0,0,0,0,0,0
Latin_America,"VÍDEOS: JL2 de sábado, 10 de janeiro de 2026",https://g1.globo.com/pa/para/edicao/2026/01/10/videos-jl2-de-sabado-10-de-janeiro-de-2026.ghtml,1/10/26,globo.com,pt,"VIDEOS: JL2 of Saturday, January 10, 2026",neutral,0.9042,0,0,0,0,0,0,0,0
Latin_America,Yeison Jiménez y otros músicos que murieron trágicamente en accidentes aéreos,https://www.eltiempo.com/cultura/gente/yeison-jimenez-y-otros-musicos-que-murieron-tragicamente-en-accidentes-aereos-3523409,1/10/26,eltiempo.com,es,Yeison Jiménez and other musicians who died tragically in plane crashes,negative,0.7806,0,0,0,0,0,0,0,0
Latin_America,Es el único multimillonario de Venezuela en la lista Forbes y su fortuna de U$S7.300 millones está a salvo tras la intervención de Trump,https://www.ambito.com/negocios/es-el-unico-multimillonario-venezuela-la-lista-forbes-y-su-fortuna-us7300-millones-esta-la-intervencion-trump-n6232162,1/10/26,ambito.com,es,He is the only billionaire from Venezuela on the Forbes list and his fortune of US$7.3 billion is safe after Trump's intervention,positive,0.4518,0,0,2,2,1,2,0,1
Latin_America,Guiño a inversores: Donald Trump decreta la “emergencia nacional” en EEUU para proteger los ingresos por ventas de petróleo de Venezuela,https://www.ambito.com/mundo/guino-inversores-donald-trump-decreta-la-emergencia-nacional-eeuu-proteger-los-ingresos-ventas-petroleo-venezuela-n6232856,1/10/26,ambito.com,es,Wink to investors: Donald Trump decrees a “national emergency” in the US to protect income from Venezuelan oil sales,positive,0.4638,0,1,1,1,2,2,0,1
Latin_America,Trump declara emergencia nacional para blindar ingresos del petróleo venezolano,https://www.sdpnoticias.com/internacional/trump-declara-emergencia-nacional-para-proteger-ingresos-petroleros-de-venezuela/,1/10/26,sdpnoticias.com,es,Trump declares national emergency to shield Venezuelan oil revenues,negative,0.833,0,1,0,0,1,2,0,0
Latin_America,Donald Trump firma un decreto especial para proteger las ganancias por petróleo de Venezuela retenidas por Estados Unidos,https://diarioelcentinela.com/donald-trump-firma-un-decreto-especial-para-proteger-las-ganancias-por-petroleo-de-venezuela-retenidas-por-estados-unidos/,1/10/26,diarioelcentinela.com,es,Donald Trump signs special decree to protect Venezuelan oil profits withheld by the United States,neutral,0.4928,0,0,1,1,0,1,0,0
Latin_America,Protestan contra las amenazas de Trump a México y el 'imperialismo' de EU en Venezuela,https://aristeguinoticias.com/100126/mexico/protestan-contra-las-amenazas-de-trump-a-mexico-y-el-imperialismo-de-eu-en-venezuela/,1/10/26,aristeguinoticias.com,es,They protest against Trump's threats to Mexico and US 'imperialism' in Venezuela,negative,0.8342,0,0,0,0,0,1,0,0
Latin_America,EUA bombardea de nuevo a ISIS en Siria tras la muerte de tres estadounidenses,https://www.lavozdemichoacan.com.mx/mundo/eua/eua-bombardea-de-nuevo-a-isis-en-siria-tras-la-muerte-de-tres-estadounidenses/,1/10/26,lavozdemichoacan.com.mx,es,US bombs ISIS again in Syria after the death of three Americans,negative,0.8461,1,1,0,0,1,1,1,1
Latin_America,"La contradictoria Delcy Rodríguez amenaza a Donald Trump: ""Vamos a rescatar a Maduro""",https://cuestionentrerriana.com.ar/la-contradictoria-delcy-rodriguez-amenaza-a-donald-trump-vamos-a-rescatar-a-maduro/,1/10/26,cuestionentrerriana.com.ar,es,"The contradictory Delcy Rodríguez threatens Donald Trump: ""We are going to rescue Maduro""",negative,0.5834,0,0,1,1,0,2,0,1
Latin_America,Nicaragua y Venezuela liberan más presos políticos tras a presión de Trump,https://www.lanacion.com.ar/el-mundo/nicaragua-y-venezuela-liberan-mas-presos-politicos-tras-a-presion-de-trump-nid10012026/,1/10/26,lanacion.com.ar,es,Nicaragua and Venezuela release more political prisoners after pressure from Trump,negative,0.4625,0,0,0,0,0,1,0,0
Latin_America,"Si no puede hacerlo por las buenas, Estados Unidos tomará Groenlandia ""por las malas"": Trump",https://cambiodemichoacan.com.mx/2026/01/10/si-no-puede-hacerlo-por-las-buenas-estados-unidos-tomara-groenlandia-por-las-malas-trump/,1/10/26,cambiodemichoacan.com.mx,es,"If he can't do it the hard way, the US will take Greenland ""the hard way"": Trump",negative,0.6831,0,0,0,0,0,1,0,0
Latin_America,Trump firma orden para evitar embargo a recursos de Venezuela,https://www.sinembargo.mx/4750075/trump-firma-orden-para-evitar-embargo-a-los-recursos-de-venezuela-resguardados-por-eu/,1/10/26,sinembargo.mx,es,Trump signs order to avoid embargo on Venezuelan resources,neutral,0.5696,0,1,1,1,0,1,0,0
Latin_America,"Trump decreta la ""emergencia nacional"" para proteger en EEUU las ventas del petróleo de Venezuela",https://www.elconfidencial.com/mundo/2026-01-10/trump-proteger-en-eeuu-ventas-petroleo-venezuela_4281687/,1/10/26,elconfidencial.com,es,"Trump decrees a ""national emergency"" to protect Venezuelan oil sales in the US",neutral,0.4774,0,1,0,0,1,2,0,0
Latin_America,Corina ilusionó en vano a Trump: el Nobel no se comparte,https://www.sinembargo.mx/4750083/corina-ilusiono-en-vano-a-trump-el-nobel-no-se-puede-compartir-le-dice-el-instituto/,1/10/26,sinembargo.mx,es,Corina excited Trump in vain: the Nobel is not shared,negative,0.8969,0,0,1,1,0,2,0,1
Latin_America,"Milei, en el nuevo mundo de la jungla",https://www.clarin.com/opinion/milei-nuevo-mundo-jungla_0_Lrn0KJpymT.html,1/10/26,clarin.com,es,"Milei, in the new jungle world",neutral,0.7698,0,1,0,0,0,0,0,0
Latin_America,"Aumenta la tensión en el Catatumbo, tras llamada entre Trump y Petro",https://hoydiariodelmagdalena.com.co/1227535/aumenta-la-tension-en-el-catatumbo-tras-llamada-entre-trump-y-petro/,1/10/26,hoydiariodelmagdalena.com.co,es,"Tension increases in Catatumbo, after call between Trump and Petro",neutral,0.5736,1,0,0,0,0,1,0,0
Latin_America,Donald Trump evalúa levantar sanciones a Venezuela para reactivar sector petrolero,https://urgente24.com/mundo/latinoamerica/donald-trump-evalua-levantar-sanciones-venezuela-reactivar-sector-petrolero-n616783,1/10/26,urgente24.com,es,Donald Trump evaluates lifting sanctions on Venezuela to reactivate the oil sector,positive,0.4971,0,0,0,0,0,1,0,0
Latin_America,Diplomacia Vaticana: Frustrada mediación en favor de Nicolás Maduro,https://urgente24.com/mundo/diplomacia-vaticana-frustrada-mediacion-favor-nicolas-maduro-n616782,1/10/26,urgente24.com,es,Vatican Diplomacy: Frustrated mediation in favor of Nicolás Maduro,negative,0.9344,1,0,0,1,0,0,0,1
Latin_America,Vitória e Atlético-BA abrem Campeonato Baiano com empate sem gols,https://opiniaoenoticia.com.br/2026/01/10/vitoria-e-atletico-ba-abrem-campeonato-baiano-com-empate-sem-gols/,1/10/26,opiniaoenoticia.com.br,pt,Vitória and Atlético-BA open the Bahia Championship with a goalless draw,neutral,0.5905,0,0,0,0,0,0,0,0
Latin_America,Venezuela soma 13 presos políticos soltos desde captura de Maduro,https://ultimosegundo.ig.com.br/mundo/2026-01-10/venezuela-soma-13-presos-politicos-soltos-desde-captura-de-maduro.html,1/10/26,ig.com.br,es,Venezuela has 13 political prisoners released since Maduro's capture,negative,0.6375,0,0,0,0,0,0,0,0
Latin_America,Nadie puede llorar a Maduro; tampoco aplaudir el discurso de Trump,https://www.clarin.com/opinion/nadie-puede-llorar-maduro-aplaudir-discurso-trump_0_Ckvu7LYt0w.html,1/10/26,clarin.com,es,Nobody can mourn Maduro; Nor applaud Trump's speech,negative,0.8052,0,0,0,0,1,1,0,0
Latin_America,“é inviável investir na Venezuela”,https://opiniaoenoticia.com.br/2026/01/10/e-inviavel-investir-na-venezuela/,1/10/26,opiniaoenoticia.com.br,pt,“it is unfeasible to invest in Venezuela”,negative,0.8261,0,0,0,0,0,0,0,0
Latin_America,«Ridículos»: El posteo de Catherine Fulop que incomodó a sus seguidores,https://elintransigente.com/2026/01/ridiculos-el-posteo-de-catherine-fulop-que-incomodo-a-sus-seguidores/,1/10/26,elintransigente.com,es,"""Ridiculous"": Catherine Fulop's post that made her followers uncomfortable",negative,0.8471,1,0,0,0,0,0,1,0
Latin_America,Trump diz que Irã busca a liberdade e que os EUA ‘estão prontos para ajudar’,https://veja.abril.com.br/mundo/trump-diz-que-ira-busca-a-liberdade-e-que-os-eua-estao-prontos-para-ajudar/,1/10/26,abril.com.br,pt,Trump says Iran seeks freedom and the US 'stands ready to help',positive,0.5014,0,0,1,1,0,1,0,1
Latin_America,Venezuela liberta 18 detentos de prisão após incursão militar dos EUA,https://www.ebc.com.br/destaques/agencia-brasil/venezuela-liberta-18-detentos-de-prisao-apos-incursao-militar-dos-eua,1/10/26,ebc.com.br,pt,Venezuela releases 18 detainees after US military incursion,negative,0.4131,0,2,0,0,0,0,0,0
Latin_America,El Gobierno de Trump alerta que grupos armados chavistas están persiguiendo a estadounidenses en Venezuela,https://www.clarin.com/mundo/gobierno-trump-alerta-grupos-armados-chavistas-persiguiendo-estadounidenses-venezuela_0_xCYg99SHEd.html,1/10/26,clarin.com,es,The Trump Government warns that Chavista armed groups are persecuting Americans in Venezuela,negative,0.7393,1,2,0,0,0,1,0,0
Latin_America,"Las protestas en Irán se extienden a más de 100 ciudades, el régimen redobla la represión y Trump lanza otra advertencia",https://www.lanacion.com.ar/el-mundo/las-protestas-en-iran-se-extienden-a-mas-de-100-ciudades-el-regimen-redobla-la-represion-y-trump-nid10012026/,1/10/26,lanacion.com.ar,es,"Protests in Iran spread to more than 100 cities, the regime redoubles repression and Trump issues another warning",negative,0.8325,0,2,0,0,0,1,0,0
Latin_America,Trump assina decreto para proteger receitas do petróleo da Venezuela retidas por EUA,https://www.cartacapital.com.br/mundo/trump-assina-decreto-para-proteger-receitas-do-petroleo-da-venezuela-retidas-por-eua/,1/10/26,cartacapital.com.br,pt,Trump signs decree to protect Venezuelan oil revenues withheld by US,neutral,0.5082,0,0,0,0,0,1,0,0
Latin_America,EUA cogitam retirar mais sanções econômicas contra a Venezuela,https://g1.globo.com/economia/noticia/2026/01/10/eua-cogitam-retirar-sancoes-economicas-contra-a-venezuela-na-proxima-semana.ghtml,1/10/26,globo.com,pt,US considers removing more economic sanctions against Venezuela,negative,0.4662,0,0,0,0,0,0,0,0
Latin_America,"Folha Política: PRONUNCIAMENTO URGENTE DE DONALD TRUMP, MARCO RUBIO, SECRETÁRIO DE GUERRA E GENERAL CAINE",https://www.folhapolitica.org/2026/01/pronunciamento-urgente-de-donald-trump.html,1/10/26,folhapolitica.org,pt,"Folha Política: URGENT STATEMENT BY DONALD TRUMP, MARCO RUBIO, SECRETARY OF WAR AND GENERAL CAINE",neutral,0.76,0,2,0,2,0,2,0,1
Latin_America,Folha Política: DONALD TRUMP E MARCO RUBIO SE PRONUNCIAM APÓS ATAQUE À VENEZUELA E CAPTURA DO DITADOR MADURO,https://www.folhapolitica.org/2026/01/donald-trump-e-marco-rubio-se.html,1/10/26,folhapolitica.org,pt,Folha Política: DONALD TRUMP AND MARCO RUBIO SPEAK OUT AFTER THE ATTACK ON VENEZUELA AND CAPTURE OF THE MADURO DICTATOR,negative,0.7829,1,2,0,0,0,1,0,0
Latin_America,"Con Vaca Muerta en alza y Venezuela en crisis, la Argentina gana peso en el mapa petrolero regional",https://tn.com.ar/economia/2026/01/10/con-vaca-muerta-en-alza-y-venezuela-en-crisis-la-argentina-gana-peso-en-el-mapa-petrolero-regional/,1/10/26,tn.com.ar,es,"With Vaca Muerta on the rise and Venezuela in crisis, Argentina gains weight on the regional oil map",negative,0.4524,0,1,1,1,1,1,1,1
Latin_America,Trump blinda receitas do petróleo da Venezuela com decreto,https://www.gazetadopovo.com.br/mundo/trump-assina-decreto-para-blindar-receitas-do-petroleo-da-venezuela-em-contas-nos-eua/,1/10/26,gazetadopovo.com.br,pt,Trump shields Venezuela's oil revenue with decree,negative,0.741,0,0,0,0,0,1,0,0
Latin_America,"Sob pressão dos EUA, Nicarágua liberta presos políticos",https://istoe.com.br/sob-pressao-dos-eua-nicaragua-liberta-presos-politicos,1/10/26,istoe.com.br,pt,"Under US pressure, Nicaragua releases political prisoners",neutral,0.4087,0,0,0,0,0,0,0,0
Latin_America,Trump decreta “emergencia nacional” y firma orden para proteger ingresos del petróleo venezolano en cuentas de Estados Unidos; busca evitar embargos y demandas internacionales,https://www.elimparcial.com/mundo/2026/01/10/trump-decreta-emergencia-nacional-y-firma-orden-para-proteger-ingresos-del-petroleo-venezolano-en-cuentas-de-estados-unidos-busca-evitar-embargos-y-demandas-internacionales/,1/10/26,elimparcial.com,es,Trump decrees a “national emergency” and signs an order to protect Venezuelan oil revenues in United States accounts; seeks to avoid embargoes and international lawsuits,positive,0.4352,0,2,0,2,1,2,0,0
Latin_America,Trump pone bajo control de Estados Unidos el dinero del petróleo venezolano,https://airevision.com.ar/trump-pone-bajo-control-de-estados-unidos-el-dinero-del-petroleo-venezolano/,1/10/26,airevision.com.ar,es,Trump puts Venezuelan oil money under US control,neutral,0.5166,1,0,1,1,0,2,0,1
Latin_America,"Tras anunciar restricciones a exportaciones de productos de doble uso, China lanza advertencia a Japón por presuntas señales de un cambio en su histórica postura de no poseer armas nucleares",https://www.elimparcial.com/mundo/2026/01/10/tras-anunciar-restricciones-a-exportaciones-de-productos-de-doble-uso-china-lanza-advertencia-a-japon-por-presuntas-senales-de-un-cambio-en-su-historica-postura-de-no-poseer-armas-nucleares/,1/10/26,elimparcial.com,es,"After announcing restrictions on exports of dual-use products, China warns Japan for alleged signs of a change in its historical position of not possessing nuclear weapons",negative,0.8772,0,1,0,0,0,0,0,0
Latin_America,"Donald Trump reveló que entre martes y miércoles se reunirá con María Corina Machado, ganadora del Premio Nobel y líder de la oposición venezolana, pero insiste en que el galardón tuvo que ser para él: “Yo resolví ocho guerras grandes”",https://www.elimparcial.com/mundo/2026/01/10/donald-trump-revelo-que-entre-martes-y-miercoles-se-reunira-con-maria-corina-machado-ganadora-del-premio-nobel-y-lider-de-la-oposicion-venezolana-pero-insiste-en-que-el-galardon-tuvo-que-ser-para-el-yo-resolvi-ocho-guerras-grandes/,1/10/26,elimparcial.com,es,"Donald Trump revealed that between Tuesday and Wednesday he will meet with María Corina Machado, Nobel Prize winner and leader of the Venezuelan opposition, but insists that the award had to go to him: ""I solved eight major wars""",neutral,0.6265,1,0,2,2,0,3,0,2
Latin_America,Vigilias continúan en Venezuela tras excarcelaciones limitadas de presos políticos: solo 22 de los más de 800 han sido liberados recientemente,https://www.eltiempo.com/mundo/venezuela/vigilias-continuan-en-venezuela-tras-excarcelaciones-limitadas-de-presos-politicos-solo-22-de-los-mas-de-800-han-sido-liberados-recientemente-3523376,1/10/26,eltiempo.com,es,Vigils continue in Venezuela after limited releases of political prisoners: only 22 of the more than 800 have been recently released,negative,0.6609,1,0,0,1,1,0,0,1
Latin_America,Trump decreta emergencia para proteger ingresos del petróleo venezolano en EE. UU. -,https://www.elbuentono.com.mx/trump-decreta-emergencia-para-proteger-ingresos-del-petroleo-venezolano-en-ee-uu/,1/10/26,elbuentono.com.mx,es,Trump declares emergency to protect Venezuelan oil revenues in the US -,neutral,0.5025,0,1,0,0,1,2,0,0
Latin_America,Los parapoliciales chavistas dicen que si Donald Trump quiere el petróleo tendrá que matarlos y denuncian traiciones,https://www.clarin.com/mundo/parapoliciales-chavistas-dicen-donald-trump-quiere-petroleo-matarlos-denuncian-traiciones_0_ZHrG3R8M5B.html,1/10/26,clarin.com,es,The Chavista vigilantes say that if Donald Trump wants the oil he will have to kill them and they denounce betrayals,negative,0.895,1,1,0,0,1,1,1,0
Latin_America,"Cuba sustentou Maduro com armas, silêncio e petróleo barato",https://www.gazetadopovo.com.br/opiniao/artigos/cuba-sustentou-maduro-com-armas-silencio-e-petroleo-barato/,1/10/26,gazetadopovo.com.br,pt,"Cuba supported Maduro with weapons, silence and cheap oil",negative,0.4206,0,0,0,0,0,0,0,0
Latin_America,"Estados Unidos urge a sus ciudadanos abandonar Venezuela ante riesgo de detenciones, violencia y control de colectivos armados",https://www.eltiempo.com/mundo/venezuela/estados-unidos-urge-a-sus-ciudadanos-abandonar-venezuela-ante-riesgo-de-detenciones-violencia-y-control-de-colectivos-armados-3523380,1/10/26,eltiempo.com,es,"The United States urges its citizens to leave Venezuela due to the risk of arrests, violence and control of armed groups",negative,0.8682,2,3,0,1,2,1,0,1
